name,location,reviews,facilities,price,size,rules,stars,link
Kasteli Luxury Rooms,"Επαρχιακή Οδός Φηρών-Όρμου Περίσσης, Perissa, 84703, Greece",9.4Wonderful 424 reviews,"['Airport shuttle', 'Non-smoking rooms', 'Room service', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
£1,132
</span>",248 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/kastelli-luxury-rooms.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=738112303_374123445_2_1_0&highlighted_blocks=738112303_374123445_2_1_0&matching_block_id=738112303_374123445_2_1_0&sr_pri_blocks=738112303_374123445_2_1_0__85638&from=searchresults#hotelTmpl
Smaragdi Hotel,"Main Street, Perivolos, 84703, Greece",9.2Wonderful 760 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Original price
UAH 39,017
Current price
UAH 28,092
</span>",19 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/smaragdi.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=9621114_88999902_2_0_0&highlighted_blocks=9621114_88999902_2_0_0&matching_block_id=9621114_88999902_2_0_0&sr_pri_blocks=9621114_88999902_2_0_0__65496&from=searchresults#hotelTmpl
Marianna Hotel,"Perissa, Perissa, 84700, Greece",8.7Excellent 764 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Family rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 833
</span>",20 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],3,https://www.booking.com/hotel/gr/marianna-santorini.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=31041902_88569966_0_1_0&highlighted_blocks=31041902_88569966_0_1_0&matching_block_id=31041902_88569966_0_1_0&sr_pri_blocks=31041902_88569966_0_1_0__83250&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Eucalyptus,"Mesaria, Mesaria, 84700, Greece",9.0Wonderful 277 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking', 'Room service', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,053
Current price
€ 969
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],2,https://www.booking.com/hotel/gr/hotel-eucalyptus.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=104395303_88565720_0_2_0&highlighted_blocks=104395303_88565720_0_2_0&matching_block_id=104395303_88565720_0_2_0&sr_pri_blocks=104395303_88565720_0_2_0__96850&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Abelonas Village,"Megalochori, Megalochori, 84700, Greece",9.1Wonderful 390 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Bar']",,,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/abelonas-village.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=37905717_91925225_2_0_0&highlighted_blocks=37905717_91925225_2_0_0&matching_block_id=37905717_91925225_2_0_0&sr_pri_blocks=37905717_91925225_2_0_0__75250&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Cultural House,"Pirgos, Pyrgos, 84700, Greece",8.7Excellent 513 reviews,"['Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Family rooms', 'Free WiFi', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
3,247 zł
</span>",32 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/cultural-house.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=131937903_85616861_2_1_0&highlighted_blocks=131937903_85616861_2_1_0&matching_block_id=131937903_85616861_2_1_0&sr_pri_blocks=131937903_85616861_2_1_0__72250&from=searchresults#hotelTmpl
Agapi Villas,"Main Street, Karterados, 84700, Greece",8.6Excellent 473 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
₪ 3,196
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/villa-agapi.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=4711801_88566977_0_0_0&highlighted_blocks=4711801_88566977_0_0_0&matching_block_id=4711801_88566977_0_0_0&sr_pri_blocks=4711801_88566977_0_0_0__79750&from=searchresults#hotelTmpl
Sun Springs Suites,"Kamari, Kamari, 11362, Greece",8.7Excellent 312 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Spa', 'Free parking', 'Family rooms', 'Room service', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,171
Current price
€ 916
</span>",40 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],,https://www.booking.com/hotel/gr/pbprimagellas.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=368077716_119431303_2_1_0&highlighted_blocks=368077716_119431303_2_1_0&matching_block_id=368077716_119431303_2_1_0&sr_pri_blocks=368077716_119431303_2_1_0__91646&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Nostos Beach,"Kamari, Kamari, 84700, Greece",8.2Very Good 590 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Beachfront', 'Free WiFi', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
¥125,301
</span>",15 m²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/nostos-santorini.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=31190901_88570431_0_0_0&highlighted_blocks=31190901_88570431_0_0_0&matching_block_id=31190901_88570431_0_0_0&sr_pri_blocks=31190901_88570431_0_0_0__75535&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Levante Beach Hotel,"Kamari, Kamari, 84700, Greece",8.2Very Good 817 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Restaurant', 'Beachfront', 'Room service', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 871
Current price
€ 802
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],2,https://www.booking.com/hotel/gr/levante-beach.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=31352605_344376263_2_1_0&highlighted_blocks=31352605_344376263_2_1_0&matching_block_id=31352605_344376263_2_1_0&sr_pri_blocks=31352605_344376263_2_1_0__80152&from=searchresults#hotelTmpl
Unique Galini Oia - Adults Only,"Finikia - Oia, Oia, 84702, Greece",9.1Wonderful 440 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Free WiFi', 'Free parking', 'Terrace', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
£711
</span>",377 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",4,https://www.booking.com/hotel/gr/galini-oia.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=29794910_170651826_0_1_0&highlighted_blocks=29794910_170651826_0_1_0&matching_block_id=29794910_170651826_0_1_0&sr_pri_blocks=29794910_170651826_0_1_0__82750&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Blue Waves Suites & Apartments,"Kamari, Kamari, 84700, Greece",9.2Wonderful 489 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
$946
</span>",323 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],,https://www.booking.com/hotel/gr/blue-waves-kamari.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=50508903_89024307_0_2_0&highlighted_blocks=50508903_89024307_0_2_0&matching_block_id=50508903_89024307_0_2_0&sr_pri_blocks=50508903_89024307_0_2_0__81427&from=searchresults#hotelTmpl
Margarenia,"Perissa, Perissa, 84700, Greece",9.8Exceptional 574 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
₹ 79,456
Current price
₹ 73,099
</span>",33 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4,https://www.booking.com/hotel/gr/margarenia-studios.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=25262704_88569959_0_2_0&highlighted_blocks=25262704_88569959_0_2_0&matching_block_id=25262704_88569959_0_2_0&sr_pri_blocks=25262704_88569959_0_2_0__82800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Kalimera Hotel,"Akrotiriou - Megalochoriou Road, Akrotiri, 847 00, Greece",9.0Wonderful 283 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$859
</span>",194 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/kalimera-santorini.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=1397402_95138393_0_33_0&highlighted_blocks=1397402_95138393_0_33_0&matching_block_id=1397402_95138393_0_33_0&sr_pri_blocks=1397402_95138393_0_33_0__80850&from=searchresults#hotelTmpl
Memento Perissa,"Perissa , Perissa, 84700, Greece",8.3Very Good 557 reviews,"['Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
£609
Current price
£561
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/memento-perissa.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=124710103_103171573_0_1_0&highlighted_blocks=124710103_103171573_0_1_0&matching_block_id=124710103_103171573_0_1_0&sr_pri_blocks=124710103_103171573_0_1_0__65248&from=searchresults#hotelTmpl
White Lily Santorini - Adults Only 16 Plus,"Perivolos Beach Perivolos Beach, Perivolos, 84700, Greece",9.2Wonderful 67 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$1,072
</span>",215 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],,https://www.booking.com/hotel/gr/white-lily-perivolos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=838044104_350216226_2_0_0&highlighted_blocks=838044104_350216226_2_0_0&matching_block_id=838044104_350216226_2_0_0&sr_pri_blocks=838044104_350216226_2_0_0__92241&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Aldea,"Karterados, Karterados, 84700, Greece",8.9Excellent 667 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,507
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/aldea.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=179962403_91281805_4_2_0&highlighted_blocks=179962403_91281805_4_2_0&matching_block_id=179962403_91281805_4_2_0&sr_pri_blocks=179962403_91281805_4_2_0__86526&from=searchresults#hotelTmpl
Paradise Resort,"Off Main Street, Akrotiri, 847 00, Greece",8.0Very Good 352 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Free WiFi', 'Free parking', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$960
</span>",194 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],,https://www.booking.com/hotel/gr/best-western-paradise.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=9675703_88569042_0_1_0&highlighted_blocks=9675703_88569042_0_1_0&matching_block_id=9675703_88569042_0_1_0&sr_pri_blocks=9675703_88569042_0_1_0__83136&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Ifestia Hotel,"Kamari, Kamari, 84700, Greece",8.0Very Good 232 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
RUB 63,568
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/studios-mary.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=25247411_100283794_2_2_0&highlighted_blocks=25247411_100283794_2_2_0&matching_block_id=25247411_100283794_2_2_0&sr_pri_blocks=25247411_100283794_2_2_0__73150&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Acropole Sunrise,"Kamari, Kamari, 84700, Greece",9.5Exceptional 453 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Free WiFi', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,110
</span>",161 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/acropole-sunrise.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&nflt=pri%3D1%3Bpri%3D2%3Bpri%3D3%3Bpri%3D4&srpvid=f3a3136ae087021a&srepoch=1685933142&all_sr_blocks=30246105_88570425_2_2_0&highlighted_blocks=30246105_88570425_2_2_0&matching_block_id=30246105_88570425_2_2_0&sr_pri_blocks=30246105_88570425_2_2_0__95220&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
