name,location,reviews,facilities,price,size,rules,stars,link
"Kostas House, old Venetian Harbor Chania","5 Μιχαήλ Δαμασκηνού, Chania, 73131, Greece",8.0Very Good 5 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
R$ 3,230
</span>",,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/kostas-house-old-venetian-harbor-chania.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=232&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=823743701_346687440_0_0_0&highlighted_blocks=823743701_346687440_0_0_0&matching_block_id=823743701_346687440_0_0_0&sr_pri_blocks=823743701_346687440_0_0_0__55890&from=searchresults#hotelTmpl
Downtown White Loft Apartment,"23 Επιμενίδου Μαρούλη 1ς Όροφος, Rethymno, 74100, Greece",,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
$590
Current price
$496
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/downtown-loft-apartment.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=233&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=935005801_365642795_3_0_0&highlighted_blocks=935005801_365642795_3_0_0&matching_block_id=935005801_365642795_3_0_0&sr_pri_blocks=935005801_365642795_3_0_0__48540&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
ΟCEAN BLUE Apartment in Chania,"14 Ηροδότου, Koumpeli, 73133, Greece",10Exceptional 4 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$1,180
</span>",,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",,https://www.booking.com/hotel/gr/ocean-blue-apartment-in-chania.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=234&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=744132801_343227055_5_0_0&highlighted_blocks=744132801_343227055_5_0_0&matching_block_id=744132801_343227055_5_0_0&sr_pri_blocks=744132801_343227055_5_0_0__101200&from=searchresults#hotelTmpl
Apolafsi - apartments 2 NEW !!! with kitchen,"Ipirou Ioannidou 39, Chania, 73132, Greece",9.1Wonderful 27 reviews,['Free parking'],"<span class=""bui-u-sr-only"">
Price
$697
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/new-cozy-apartment-10-step-away-from-the-beaczh.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=235&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=679426801_372212105_2_0_0&highlighted_blocks=679426801_372212105_2_0_0&matching_block_id=679426801_372212105_2_0_0&sr_pri_blocks=679426801_372212105_2_0_0__59800&from=searchresults#hotelTmpl
Aelia Studio III,"kamilari Heraklion Greta Greece Ισόγειο, Kamilari, 70200, Greece",10Exceptional 1 review,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 317
Current price
€ 293
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/aelia-iii.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=236&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=890657401_371516841_2_0_0&highlighted_blocks=890657401_371516841_2_0_0&matching_block_id=890657401_371516841_2_0_0&sr_pri_blocks=890657401_371516841_2_0_0__29260&from=searchresults#hotelTmpl
Daphne in Morfi Village,"Exopoli, Exopoli, Georgioupolis, 73007, Greece",9.5Exceptional 4 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
£522
Current price
£480
</span>",667 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/daphne-chania.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=237&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=699814601_288293719_4_0_0&highlighted_blocks=699814601_288293719_4_0_0&matching_block_id=699814601_288293719_4_0_0&sr_pri_blocks=699814601_288293719_4_0_0__55890&from=searchresults#hotelTmpl
Kyma Couples Getaway,"Agiou Antoniou 95, Stalís, 70007, Greece",9.5Exceptional 4 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
CAD 1,370
</span>",35 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/kyma-stalis-luxury-couples-getaway.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=238&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=659734101_372351323_2_0_0&highlighted_blocks=659734101_372351323_2_0_0&matching_block_id=659734101_372351323_2_0_0&sr_pri_blocks=659734101_372351323_2_0_0__87400&from=searchresults#hotelTmpl
Art and view-studio,"6η πάροδος Αγίου Ονουφρίου, Kounoupidhianá, 73100, Greece",,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 487
</span>",83 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/art-and-view-studio.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=239&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=929330901_364919827_0_0_0&highlighted_blocks=929330901_364919827_0_0_0&matching_block_id=929330901_364919827_0_0_0&sr_pri_blocks=929330901_364919827_0_0_0__31050&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Central neighborhood house,"Ελευθερίου Βενιζέλου, Stalida, 70007, Greece",9.0Wonderful 3 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 327
Current price
€ 300
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/central-neighborhood-house.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=240&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=893209201_369342834_3_0_0&highlighted_blocks=893209201_369342834_3_0_0&matching_block_id=893209201_369342834_3_0_0&sr_pri_blocks=893209201_369342834_3_0_0__30042&from=searchresults#hotelTmpl
Beautiful Studio with Panoramic View,"29 Charilaou Pologiori, Chania, 73134, Greece",5.5Fair 2 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Terrace', 'BBQ facilities']","<span class=""bui-u-sr-only"">
Original price
€ 630
Current price
€ 586
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",,https://www.booking.com/hotel/gr/beautiful-studio-with-panoramic-view.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=241&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=855188101_372790498_2_0_0&highlighted_blocks=855188101_372790498_2_0_0&matching_block_id=855188101_372790498_2_0_0&sr_pri_blocks=855188101_372790498_2_0_0__58600&from=searchresults#hotelTmpl
BLÉ - Relaxing House Near to the Beach,"Λεωφόρος Δημοκρατίας, Kokkini Khanion, 71500, Greece",9.0Wonderful 3 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$690
</span>",215 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/ble-relaxing-house-near-to-the-beach.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=242&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=754860801_360087590_4_0_0&highlighted_blocks=754860801_360087590_4_0_0&matching_block_id=754860801_360087590_4_0_0&sr_pri_blocks=754860801_360087590_4_0_0__59202&from=searchresults#hotelTmpl
Elpis Apartment Heraklion,"9 Georgiou Drosini, Heraklio, 71303, Greece",5.0Fair 11 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 327
Current price
€ 301
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",,https://www.booking.com/hotel/gr/elpis-apartment-heraklion.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=243&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=864799501_363298230_2_0_0&highlighted_blocks=864799501_363298230_2_0_0&matching_block_id=864799501_363298230_2_0_0&sr_pri_blocks=864799501_363298230_2_0_0__30094&from=searchresults#hotelTmpl
Apartment with Premium Facilities,"Mega Alexandrou 1, Ground floor, Chania, 73100, Greece",9.5Exceptional 6 reviews,"['Free WiFi', 'Free parking', 'Terrace']","<span class=""bui-u-sr-only"">
Original price
€ 500
Current price
€ 460
</span>",,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/diamerisma-me-premium-egkatastaseis-kai-aule.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=244&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=655386201_270627237_2_0_0&highlighted_blocks=655386201_270627237_2_0_0&matching_block_id=655386201_270627237_2_0_0&sr_pri_blocks=655386201_270627237_2_0_0__46000&from=searchresults#hotelTmpl
Ariadni's apartment 1,"42 Σελίνου, Chania, 73131, Greece",8.5Very Good 2 reviews,"['Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
₹ 88,284
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/ariadnis-apartment-1.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=245&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=988605901_371212993_4_0_0&highlighted_blocks=988605901_371212993_4_0_0&matching_block_id=988605901_371212993_4_0_0&sr_pri_blocks=988605901_371212993_4_0_0__92000&from=searchresults#hotelTmpl
MyBlue,"Nikou Kazantzaki 26 ,  Μακρύς Τοίχος, Daratso, 731 00, Greece",9.0Wonderful 2 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$644
</span>",1238 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/my-blue-daratsos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=246&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=661330501_343843268_2_0_0&highlighted_blocks=661330501_343843268_2_0_0&matching_block_id=661330501_343843268_2_0_0&sr_pri_blocks=661330501_343843268_2_0_0__55200&from=searchresults#hotelTmpl
"Chania Elite Homes, Enjoy a Chic Oasis by the Pool","Korakies Akrotiriou  68, Kounoupidhianá, 73142, Greece",10Exceptional 1 review,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
$2,145
Current price
$1,931
</span>",1399 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/chania-elite-homes-olive.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=247&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=520785701_182089026_4_0_0&highlighted_blocks=520785701_182089026_4_0_0&matching_block_id=520785701_182089026_4_0_0&sr_pri_blocks=520785701_182089026_4_0_0__165600&from=searchresults#hotelTmpl
Οικογένειακο διαμέρισμα με θέα 2,"14 Κοκκινίδου, Chania, 73133, Greece",,"['Free parking', 'Free WiFi', 'Terrace']","<span class=""bui-u-sr-only"">
Original price
MXN 9,844
Current price
MXN 9,057
</span>",60 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/oikogeneiako-diamerisma-me-thea-2.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=248&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=998253301_372668549_4_0_0&highlighted_blocks=998253301_372668549_4_0_0&matching_block_id=998253301_372668549_4_0_0&sr_pri_blocks=998253301_372668549_4_0_0__48300&from=searchresults#hotelTmpl
Elenis Spiti,"Σφακίων 5, Μοίρες, Moírai, 70400, Greece",8.6Excellent 10 reviews,['Free parking'],"<span class=""bui-u-sr-only"">
Original price
€ 300
Current price
€ 276
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/elenis-house-erakleio.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=249&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=881365401_357376286_3_0_0&highlighted_blocks=881365401_357376286_3_0_0&matching_block_id=881365401_357376286_3_0_0&sr_pri_blocks=881365401_357376286_3_0_0__27600&from=searchresults#hotelTmpl
Cosy studio 2,"Αντωνίου Πατεροπούλου 30, Sitia, 72300, Greece",10Exceptional 1 review,"['Non-smoking rooms', 'Free parking']","<span class=""bui-u-sr-only"">
Price
$331
</span>",388 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/cosy-studio-near-the-centre-2.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=250&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=faae9da2e1f60053&srepoch=1685917510&all_sr_blocks=849134801_352126889_2_0_0&highlighted_blocks=849134801_352126889_2_0_0&matching_block_id=849134801_352126889_2_0_0&sr_pri_blocks=849134801_352126889_2_0_0__28405&from=searchresults#hotelTmpl
Central Cozy Residences,"Ιωάννου Κονδυλάκη, Sitia, 72300, Greece",10Exceptional 3 reviews,['Free WiFi'],"<span class=""bui-u-sr-only"">
Original price
€ 535
Current price
€ 495
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/central-cozy-residences.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=251&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=4dd99da8766f0060&srepoch=1685917523&all_sr_blocks=902545302_361053443_3_0_0&highlighted_blocks=902545302_361053443_3_0_0&matching_block_id=902545302_361053443_3_0_0&sr_pri_blocks=902545302_361053443_3_0_0__49500&from=searchresults#hotelTmpl
Hrisi Akti Apt-CH,"Meteoron 10, Kato Daratso, 73100, Greece",9.7Exceptional 4 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$879
</span>",1399 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/hrisi-akti-apt-ch-600m-from-sea-3bd-modern-flat.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-27&checkout=2023-09-01&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=252&sr_order=popularity&nflt=class%3D0%3Bht_id%3D201&srpvid=4dd99da8766f0060&srepoch=1685917523&all_sr_blocks=284847501_287886411_4_0_0&highlighted_blocks=284847501_287886411_4_0_0&matching_block_id=284847501_287886411_4_0_0&sr_pri_blocks=284847501_287886411_4_0_0__82000&from=searchresults#hotelTmpl
