name,location,stars,amount_conv,Rating,NumReviews,Airport,Pool,Breakfast,Family_Rooms,Parking,Restaurant,size_m2,Pets,Month,Location
FOSuites,"Finikia, Oia, 84700, Greece",3.0,1416.0,9.2,112 ,True,False,False,False,True,False,45.0,False,August,Santorini
Oia Kissiri - private pool villas,"Οια, Oia, 84702, Greece",,1441.1214953271028,9.9,112 ,True,False,True,False,True,False,49.0,False,August,Santorini
Grand Village,"Steno Imerovigliou, Vourvoulos, 84700, Greece",3.0,1213.4049773755655,,,True,False,False,False,True,False,50.0,False,August,Santorini
Dreamer's Secret villa 2,"Emporeio, Emporio Santorini, 84703, Greece",,1190.6542056074766,,,False,False,False,True,False,False,74.0,False,August,Santorini
La Estrella 4 Suites with Sea View & 4 Prive Hot Tub,"Santorini, Vourvoulos, Vourvoulos, 84700, Greece",,1916.8224299065419,9.0,13 ,False,False,False,False,True,False,31.0,False,August,Santorini
Villa Ariadni Cave Houses in Oia,"Oia, Oia, 84701, Greece",,2132.7102803738317,9.1,141 ,True,False,False,True,True,False,,True,August,Santorini
Family Villages Santorini,"Santorini Vlychada, Vlychada Beach, 84703, Greece",,1270.0934579439252,9.1,250 ,True,True,False,True,True,True,30.0,False,August,Santorini
Trieris Villa & Suites,"Fira, Fira, 84700, Greece",,6332.710280373832,9.4,109 ,True,True,False,True,False,False,129.0,True,August,Santorini
WeSense Santorini,"Imerovigli, Imerovigli, 84700, Greece",4.0,2981.0,10,2 ,False,False,False,False,True,False,70.0,False,August,Santorini
Pink Freud Villas Santorini,"Foinikia, Santorini, Oia, 84702, Greece",4.0,1695.0,9.5,21 ,False,False,False,True,True,False,55.0,False,August,Santorini
IoTa Monocave by Thireon,"Nikolaou Nomikou, Oia, 84702, Greece",,2704.6728971962616,9.2,5 ,True,False,False,False,False,False,54.0,False,August,Santorini
Aegean Melody Suites,"Vlichada, Vlychada, 84700, Greece",,1719.626168224299,9.9,132 ,True,False,False,True,True,False,40.0,False,August,Santorini
Amaya Selection of Villas,"Oia, Oia, 84701, Greece",4.0,3816.666666666667,9.2,316 ,True,False,True,True,True,False,50.0,True,August,Santorini
Topos Exclusive,"Pori, Imerovigli, Imerovigli, 84700, Greece",,3332.7102803738317,9.3,49 ,True,True,False,True,True,False,69.0,False,August,Santorini
Villa Libertad,"Imerovigli, Imerovigli, 84700, Greece",4.0,1160.46511627907,8.8,146 ,True,True,False,True,True,False,30.0,False,August,Santorini
Episkopi Estate Cycladic Villas,"Exp gonia, Éxo Goniá, 84700, Greece",,1353.271028037383,8.1, 62 ,True,False,True,False,False,False,49.0,False,August,Santorini
Santoriviera house,"Μητροπόλεως, Fira, 84700, Greece",3.0,2791.741071428571,8.6,33 ,True,False,False,True,False,False,98.0,False,August,Santorini
Zatrikion Santorini Villas,"Pyrgos Kallistis, Pyrgos, 84701, Greece",,1744.8598130841121,9.5,36 ,True,True,False,False,True,False,65.0,False,August,Santorini
Native Eco Villas,"Imerovigli Caldera Rim, Imerovigli, 84700, Greece",,3247.663551401869,9.9,55 ,True,False,True,True,False,False,65.0,True,August,Santorini
Sensia Caldera 360 Sea View,"Oia, Oia, 84702, Greece",4.0,1707.2918749583416,9.9,14 ,True,False,True,True,True,False,70.0,False,August,Santorini
De Profundis by Thireon,"oia po box 114, Oia, 84702, Greece",3.0,3758.0,9.5,24 ,True,False,False,True,False,False,55.0,False,August,Santorini
Meli Meli,"Thiras - Oias Road, Imerovigli, 84700, Greece",4.0,1137.3831775700935,9.2,120 ,True,True,False,False,True,False,25.0,False,August,Santorini
Abelomilos Exclusive Villa,"Panagia Kalou, Imerovigli, 84700, Greece",,3911.2149532710278,9.2,120 ,True,True,False,True,True,False,120.0,True,August,Santorini
Sagma Beach Rooms,"Perissa Beach, Perissa, 84700, Greece",,1074.7663551401868,7.8,276 ,True,False,True,True,True,False,22.0,False,August,Santorini
270 Oias View,"Oia, Oia, 84702, Greece",,3558.878504672897,9.6,81 ,True,True,False,True,True,False,69.0,True,August,Santorini
Sophia Oia View,"Oia, Oia, 84702, Greece",3.0,4838.0,8.7,95 ,True,False,False,False,False,False,50.0,True,August,Santorini
Ananda Retreat,"Megalochori, Megalochori, 84700, Greece",4.0,2655.0,9.3,35 ,True,True,False,False,True,False,65.0,False,August,Santorini
Villa di Capo,"Akrotiri, Akrotiri, 84100, Greece",4.0,5523.0,9.7,39 ,False,False,False,False,True,False,60.0,False,August,Santorini
Potnia Theron Suites,"AKROTIRI SANTORINI, Akrotiri, 84700, Greece",4.0,2019.0,9.4,107 ,True,False,False,False,True,False,50.0,False,August,Santorini
A Lux Villas Santorini,"Santorini Exo Gonia, Éxo Goniá, 84700, Greece",4.0,1536.0,9.5,112 ,True,False,False,True,True,False,50.0,False,August,Santorini
Church and Cave - Santorini Private Residences,"Eparchiaki Odos Mesarias-Archeas Thiras, Mesaria, 84700, Greece",,1022.429906542056,9.3,39 ,False,False,False,True,True,False,23.0,False,August,Santorini
White Pearl Villas,"Oia, Oia, 84700, Greece",,2766.355140186916,9.5,418 ,True,True,True,True,False,False,54.0,False,August,Santorini
Kokos Traditional Houses,"Emporio Village, Emporio Santorini, 84703, Greece",4.0,999.330357142857,9.4,71 ,True,False,False,True,True,False,48.0,True,August,Santorini
NK Cave House Villa,"Ipapantis, Fira, 84700, Greece",4.0,6039.0,9.9,54 ,True,False,True,False,False,False,110.0,False,August,Santorini
Grande Murano,"25 Martiou, Fira, 84700, Greece",3.0,918.8009049773755,6.3,435 ,True,True,False,True,True,True,29.0,False,August,Santorini
Crystal Villas Santorini,"Vothonas, Vóthon, 84700, Greece",3.0,1364.0,9.0,21 ,False,False,False,False,True,False,50.0,False,August,Santorini
Premium Villa Fira-Oias Santorini,"Επαρχιακή Οδός Φηρών-Οίας, Firostefani, 84700, Greece",4.0,3996.5116279069766,,,True,True,False,True,True,False,569.0,True,August,Santorini
Bluedome Cavehouses Santorini,"Nikolaou Nomikou, Oia, 84702, Greece",4.0,7159.722222222223,9.7,51 ,True,False,False,True,False,False,90.0,False,August,Santorini
Black and White Villa,"Pori, Vourvoulos, 84700, Greece",4.0,1800.0,,,False,False,False,False,True,False,70.0,False,August,Santorini
West East Suites,"Provincial Road Fira to Oia, Imerovigli, 84700, Greece",,5356.07476635514,9.4,177 ,True,True,True,False,True,True,35.0,False,August,Santorini
Sunrise onLava,"Oia, Oia, 84702, Greece",4.0,1610.0,9.5,8 ,True,False,False,False,True,False,60.0,False,August,Santorini
Iatis View Collection,"santorini, Imerovigli, 84700, Greece",4.0,493374.76635514013,9.1,162 ,True,False,False,False,False,False,75.0,False,August,Santorini
Sole d'oro Sunset & Caldera View Grand Suite,"Oia, Oia, 84702, Greece",,6314.953271028037,9.6,53 ,False,False,False,False,False,False,75.0,False,August,Santorini
Ilivatos,"Caldera, Oia, 84702, Greece",,8018.691588785046,9.7,7 ,False,False,True,True,False,False,120.0,False,August,Santorini
Secret Earth Villas - Santorini,"Perivolia , Kamari, 84700, Greece",4.0,3439.0,9.8,87 ,True,True,False,True,True,False,138.0,False,August,Santorini
Platis Residence Villa,"Oia, Oia, 84702, Greece",4.0,4946.0,9.7,51 ,True,True,True,False,False,False,120.0,False,August,Santorini
Superb 4-bedrooms Villa with private pool,"9FP3+HRW, Éxo Goniá, 84700, Greece",,3007.4766355140187,,,True,True,False,True,True,False,231.0,False,August,Santorini
Amoramelia Villas,"imerovigli santorini, Imerovigli, 84700, Greece",4.0,1825.0,9.7,43 ,True,True,False,True,False,False,40.0,False,August,Santorini
Sublime Villa & Caves,"Red Beach, Akrotiri, 84700, Greece",,1699.0654205607475,9.3,84 ,True,False,False,True,True,False,44.0,True,August,Santorini
Pyrgos Kastelli Villas,"ΠΥΡΓΟΣ ΣΑΝΤΟΡΙΝΗ, Pyrgos, 84701, Greece",,1988.7850467289718,9.4,34 ,True,False,True,False,True,False,90.0,False,August,Santorini
Villa Murano,"Fira, Fira, 84700, Greece",3.0,1151.388888888889,7.0,354 ,True,True,False,True,True,False,25.0,False,August,Santorini
Elegant Cycladic Villa,"Emporio, Emporio Santorini, 84703, Greece",3.0,1528.0,9.7,9 ,False,False,False,False,True,False,60.0,False,August,Santorini
Sophia Finikia Villas,"Finikia Village, Oia, 84702, Greece",4.0,3768.0100755667504,8.7,49 ,True,True,False,True,True,False,75.0,True,August,Santorini
Ambi Villas Santorini,"Oia Caldera, Oia, Oia, 84702, Greece",4.0,4333.042986425339,10,2 ,True,False,False,True,False,False,68.0,False,August,Santorini
ADAM HOUSE,"AKROTHRI SANTORINH, Akrotiri, 84700, Greece",3.0,1058.0,8.4, 14 ,False,False,False,True,True,False,35.0,False,August,Santorini
Gonia Residences,"Exo Gonia, Pyrgos, 84700, Greece",4.0,1616.6577967003725,8.7,28 ,True,False,False,False,True,False,75.0,False,August,Santorini
Living Moments Villa Amersa,"Επαρχιακή Οδός Μεσαριάς-Αρχαίας Θήρας, Mesaria, 84700, Greece",,2029.9065420560746,,,False,True,False,False,True,False,41.0,False,August,Santorini
Buganvillas House,"Πύργος Καλλίστη Θήρας Τ.Θ. 2048, Pyrgos, 84700, Greece",,937.3831775700934,9.8,5 ,False,False,False,True,False,False,35.0,False,August,Santorini
AKRI santorini with heated jacuzzi,"Emporio, Emporio Santorini, 84700, Greece",,1216.6666666666667,10,2 ,False,False,False,False,True,False,30.0,False,August,Santorini
SunSea Living Suites,"Panagia Kalou, Vourvoulos, 84700, Greece",3.0,2009.3023255813953,8.6,8 ,False,False,True,False,True,False,40.0,True,August,Santorini
Divelia Hotel,"Perissa, Perissa, 84700, Greece",3.0,4482.0,8.7,425 ,True,True,True,True,True,False,16.0,False,August,Santorini
Kyklos Villas - luxury villas with private pool,"Karterados, Karterados, 84700, Greece",,1533.644859813084,9.3,28 ,True,True,False,False,True,False,79.0,True,August,Santorini
WHITE BREEZE VILLAS,"ΕΞΩ ΓΩΝΙΑ, Éxo Goniá, 84700, Greece",3.0,1212.0,10,4 ,True,False,False,True,True,False,60.0,False,August,Santorini
Villa di Capo,"Akrotiri, Akrotiri, 84100, Greece",,1128.03738317757,9.7,39 ,False,False,False,False,True,False,60.0,False,August,Santorini
Potnia Theron Suites,"AKROTIRI SANTORINI, Akrotiri, 84700, Greece",4.0,2023.854478471103,9.4,107 ,True,False,False,False,True,False,50.0,False,August,Santorini
A Lux Villas Santorini,"Santorini Exo Gonia, Éxo Goniá, 84700, Greece",4.0,1667.0135746606334,9.5,112 ,True,False,False,True,True,False,50.0,False,August,Santorini
Church and Cave - Santorini Private Residences,"Eparchiaki Odos Mesarias-Archeas Thiras, Mesaria, 84700, Greece",,1053.271028037383,9.3,39 ,False,False,False,True,True,False,23.0,False,August,Santorini
NK Cave House Villa,"Ipapantis, Fira, 84700, Greece",4.0,6016.348088531187,9.9,54 ,True,False,True,False,False,False,110.0,False,August,Santorini
Grande Murano,"25 Martiou, Fira, 84700, Greece",,1002.8037383177569,6.3,435 ,True,True,False,True,True,True,28.0,False,August,Santorini
Filoxenia Luxury Villas,"Περίσσα, Σαντορίνη, Perissa, 84700, Greece",4.0,2573.186737278379,9.6,33 ,True,True,True,True,True,False,62.0,False,August,Santorini
Crystal Villas Santorini,"Vothonas, Vóthon, 84700, Greece",3.0,1364.0,9.0,21 ,False,False,False,False,True,False,50.0,False,August,Santorini
Premium Villa Fira-Oias Santorini,"Επαρχιακή Οδός Φηρών-Οίας, Firostefani, 84700, Greece",4.0,4015.576790237163,,,True,True,False,True,True,False,570.0,True,August,Santorini
Black and White Villa,"Pori, Vourvoulos, 84700, Greece",,1804.6728971962616,,,False,False,False,False,True,False,69.0,False,August,Santorini
Sunrise onLava,"Oia, Oia, 84702, Greece",4.0,1610.0,9.5,8 ,True,False,False,False,True,False,60.0,False,August,Santorini
Iatis View Collection,"santorini, Imerovigli, 84700, Greece",4.0,1938.9655402252884,9.1,162 ,True,False,False,False,False,False,75.0,False,August,Santorini
Sole d'oro Sunset & Caldera View Grand Suite,"Oia, Oia, 84702, Greece",4.0,6287.067589143162,9.6,53 ,False,False,False,False,False,False,76.0,False,August,Santorini
Ilivatos,"Caldera, Oia, 84702, Greece",4.0,8011.111111111111,9.7,7 ,False,False,True,True,False,False,120.0,False,August,Santorini
